id,track,format,type,session_code,session_name,duration,presence,title,authors,abstract,paper_url,video_url,slides_url,image_url,image_credit,problems,location
310,music,Live Performance,,concert-5,,8,In person,Echoic Defiance of Gravity,Ji Won Yoon; Woon Seung Yeo,"""Echoic Defiance of Gravity"" is a visual music piece featuring ""Bouncy Echo""—a virtual audiovisual instrument based on a computer simulation of the motion of bouncing balls, showcasing its potential as a versatile, expressive tool for real-time music performance. Here, the simulation not only governs the motion of the balls in the visual domain but also determines the musical outcome of the piece in the auditory domain, thereby providing a unique cross-modal experience for both the audience and the performer. In addition to the fact that this piece may invoke intriguing discussions in terms of simulation-based algorithmic composition, it is especially noteworthy that it is a unique amalgamation of a fixed, deterministic set of musical notes and partly uncertain, indeterministic follow-ups generated by computer simulation in the visual domain. Although the exact time and the frequency of occurrence of musical events are chance-based and effectively random, they are perfectly relevant to the motion of the ball presented simultaneously. Regarding the musical organization of the piece, the artists focus on exploring a wide range of parameter combinations, keep evaluating the musical versatility of the system employed, and hope to bring more unique outcomes to the stage at the conference than those featured in the accompanying video.",nime2025_310.pdf,,,310.jpg,,,
126,music,Remote Performance,,concert-6,,9,In person,Kamer/Ton – a system for analog audio-video feedback,Krzysztof Cybulski,"Kamer/Ton is an experimental audio-visual performance tool, based on audio and video feedback phenomena combined into a single feedback loop. It consists of a couple of devices: two custom-made cameras are directed at a CRT monitor - the picture is transformed into sound, which is consequently sent to a speaker; a microphone directed towards the speaker is in turn connected to a custom-made video synthesizer, producing images displayed on the monitor. The resulting audio-visual feedback can be interacted with by modifying camera and microphone positions and parameters, which influences simultaneously generated, perfectly synchronized sonic and visual structures.",nime2025_126.pdf,,,126.jpg,,,
201,music,Live Performance,,concert-6,,11,In person,Diffy,Jordan Shier; Xiaowan Yi,"Diffy is a duo music project comprising a drummer and a sound designer, connected by a set of machine learning-based sound design agents. In this project, we explore and juxtapose a set of three machine learning-based techniques for manipulating the timbral qualities of percussion instruments in real-time with low-latency. These techniques include a neural audio synthesizer trained on non-percussive material, a timbre remapping 808 drum synthesizer, and a modular synthesizer controlled by a neural network. Each sound design agent operates on different modes of timbral understanding -- reacting to the drum performance based on this understanding, and suggesting sonic transformations. Sonic negotiations between the human sound designer and the sound-design agent are relayed back to the drummer, creating a feedback loop that shapes a structured improvisation.",nime2025_201.pdf,,,201.jpg,,,
227,music,Live Performance,,concert-6,,20,In person,Xylocyclos,Alyssa Wixson; Oliver George-Brown,"Our project Xylocyclos features desiccated native branches (Juniperus californica, Yucca schidigera, and Cylindropuntia bigelovii) collected during field research in the Mojave Desert. We attach inexpensive transducers and homemade piezo microphones to create feedback loops within the timber itself. The signal is minimally processed: there are no pre-recorded or synthesized sounds, only the natural frequencies of the wood reinforcing themselves and being amplified through a hand-made cajon. Xylocyclos is a portmanteau deriving from the Greek xylo (wood) and cyclos (cycle). Thinking carefully through the provenance, treatment, and materiality of our salvaged timber, we activate physical and poetic resonances across multiple cyclical scales. The sonic feedback operates at the scale of audible sound-waves. Moving the contact microphone mere millimeters can effect a profound shift in the overall sonic texture. We conceive of this as a sonic reimagination of microfluctuations within the natural environment, where minute variations in desert topology determine the way a rivulet chooses its course; where the play of sun and shadows determines the capacity of a plant to photosynthesize; where a pollinator’s peregrinations determine which plants propagate. At this broader ecological scale, we are also thinking about cycles of life and death: our branches are all biologically dead, all in a transitional phase between aliveness and total decomposition. Transplanted into a foreign environment, we practice an ethics of care in preparing the timber for performance. When reanimating the branches as sonic beings we emphasize their roles as co-performers. They are sonically unpredictable: even adorning them with the target-practice cans we found buried in the desert can generate a profusion of new sonorities and overtones. Rather than attempting to control the branches and their sonic output, we instead afford them a degree of agency, performing a non-hierarchical act of creative collaboration with these organic entities.",nime2025_227.pdf,,,227.jpg,,,27th
243,music,Remote Performance,,concert-6,,10,Remote,Screenless Optical Theremin with Tremolo (ScOTT),Michael Gancz; Justin Berry; Shu Wei; Jake Shaker; Kimberly Hieftje; Asher Marks,"Head-mounted extended-reality (XR) interfaces provide a flexible platform for immersive and embodied musical instrument design. By combining spatial audio, ergonomic first-person gestural control, and networked interactivity, these interfaces can facilitate expressive, interesting, and emotionally resonant performances. Unlike data gloves and hyperinstruments, XR headsets can be calibrated to the physical properties of their individual users. However, these headsets tend to obscure the eyes and other parts of the face, limiting the user’s capacity to establish eye contact and transmit facial expressions. These subtle communicative elements play a crucial role in real-world collaborative musical settings where performers utilize facial cues to negotiate surface parameters such as timing, dynamics, and breath, as well as more complex qualities like atmosphere and interpretive mimesis. In this remote performance, we present the Screenless Optical Theremin with Tremolo (ScOTT), a novel gestural MIDI controller powered by a modified screenless XR headset. ScOTT focuses on the hands and arms, mapping broad gestures to coarse-grained musical parameters (e.g. pitch and velocity) and small movements to more complex musical ornaments (e.g. tremolo width and frequency). In a structured improvisation that highlights the role of ornament in musical texture, we explore the ScOTT’s capacity to balance social presence, embodied interaction, and expressivity.",nime2025_243.pdf,,,243.jpg,,,
293,music,Live Performance,,concert-6,,15,In person,"Improvising with ""GravField"": A Participatory Performance Exploring How Digital Objects Mediate Intercorporeal Movements within Collocated Mixed Reality",Botao Hu; Yuemin Huang; Mingze Chai; Xiaobo Hu; Yilan Tao; Rem RunGu Lin," As mixed reality technologies evolve, they blur the boundaries between the digital and physical worlds, prompting a reevaluation of how we engage with digital objects and mediated environments. This paper investigates the emerging concept of ""digital physics"" in MR, where digital objects, as informational entities, shape both cognitive and somatic experiences. Building on the ""somatic turn"" in human-computer interaction, we explore how the human body, as a site of interaction, adapts to new forms of embodied collaboration in MR spaces. Through the lens of contact improvisation, we introduce GravField, a live performance-based MR system that uses Audio-Visual Virtual Mediators (AVVMs) to facilitate interdependent behaviors among participants. These AVVMs incorporate metaphors such as springs, ropes, and magnetic fields, shaping bodily movement and social dynamics through dynamic, sensory feedback. Drawing from post-phenomenological theories, this research examines the relationships between embodiment, interpretation, alterity, and background in the context of MR. Our findings contribute to the understanding of how digital objects mediate embodied interaction and collective behavior, offering practical insights for designing entangled and embodied experiences in MR environments.",nime2025_293.pdf,,,293.jpg,,,
211,music,Live Performance,,concert-7,,6,In person,O一,Hanyu Qu; Francesco Dal Rí; Hao Zou,"This performance features a Digital Musical Instrument (DMI) that inscribes a linear and a circular conception of time, inspired by Western and Eastern time philosophies. The DMI employs two 3D-printed boards equipped with ESP32 chips for wireless communication and WS2812 LEDs providing visual representation feedback, and interactive boxes, each fitted with a light sensor and ESP32 Mini boards. Such interface is designed to be coupled with a software counterpart for sound generation.The project originates from a collaboration with two composers from diverse cultural backgrounds - one Chinese and one Italian. Through collaborative design and co-composing practice, the proposed DMI emerged as an epistemic tool, promoting cultural understanding and critically highlighting the socio-cultural role of technology. Through such process, the significance of rediscovering time in contemporary globalization and philosophy was explored, challenging the conception of time as a mere measurement parameter and striving to reveal the importance of understanding the role of time across different cultural contexts. This project wishes to expand the constitutive role of musical time, demonstrating its diversity and prompting a reflective layer of the perception of performative and musical time in NIME.",nime2025_211.pdf,,,211.jpg,,,
262,music,Live Performance,,concert-7,,8,In person,Tentacle Orbits,Tara pattenden,"Tentacle Orbits presents a participatory performance composed with malleable, wearable electronic instruments that invite audience engagement through intuitive tactile interaction. The performance features custom-built Tentacle Instruments that respond to physical manipulations such as squeezing and bending, creating an accessible framework for collaborative musical improvisation. These colourful instruments utilise soft circuitry techniques with machine-sewn sensors responding to body contact and pressure, contributing to the growing research area of Textile Interfaces for Musical Expression (TIME). The instrument's sonic capabilities range from bright square waves built with digital logic circuitry to glitchy samplers developed on the Daisy Seed platform. During the performance, audience members are invited to don and play these wearable instruments, with the participation framework adapting to the atmospheric and social aspects of the performance venue. This work contributes to NIME research by addressing identified gaps in non-rigid and deformable musical interfaces through longitudinal development and live performance research. ""Tentacle Orbits"" demonstrates how material properties can provoke intuitive gestures while balancing the simplicity of approach with the complexity of experience, ultimately creating a unique collaborative soundscape that emerges through audience exploration and engagement.",nime2025_262.pdf,,,262.jpg,,,
288,music,Live Performance,,concert-7,,30,In person,Tesseract,Vijay Thillaimuthu,"Tesseract is a live audiovisual work for the superimposition of lasers and video projections as controlled by sound. The same voltage that is amplified as sound, derived from a modular synthesiser and theremin controller, also deflects laser light into visible patterns and becomes the source for real-time video projections. The different display technologies are then mapped together to present a unified experience.

Tesseract is designed to provoke a questioning of the mechanisms of perception, creating interactions between two-dimensional and three-dimensional visualisations. The work is developed in reference to the tesseract, a four-dimensional hypercube beyond our ability to properly visualise, analogous to what a three-dimensional cube is to a two-dimensional square. Tesseract is inspired by notions of quantum processes that take place across dimensions, unable to be perceived, and scarcely understood. We commonly use complex power and communication networks without understanding their processes in totality. For example, transistors use quantum tunnelling while lasers use the stimulated emission process, where photons essentially teleport when interacting with excited electrons (to create laser light). These are phenomena that can only be explained through theoretical physics. This is an ambitious work pushing the possibilities of existing technologies. This work imagines interaction with forces beyond our understanding.
The system has been developed on the principle of Vector Synthesis or Oscilloscope Music, whereby the stereo image of the sound signal articulates the left and right axes of a graphical image on a Cartesian plane. The performer interacts with the system and decides whether to disrupt or accept the generative potential of the system. As both the projections and laser images are derived from the same source, sound voltage, they can be seamlessly connected.",nime2025_288.pdf,,,288.jpg,,,26th black box
4,music,Installation,,"installations-1, installations-2",,N/A*,In person,PANIC!,Benjamin Swift,"PANIC! (Playground AI Network for Interactive Creativity) is an interactive installation that explores the behaviour of connected AI models. Viewers enter text prompts which are transformed as text/audio/images through a ""network"" of generative AI models. Each output becomes the input for the next iteration, creating an endless cycle of AI-mediated transformation.",nime2025_4.pdf,,,4.jpg,,,
38,music,Installation,,"installations-1, installations-2",,N/A*,In person,Synthetic Ornithology,Frederick Rodrigues,"In Synthetic Ornithology, visitors encounter a compelling simulation of how shifting climates might transform Australia’s vibrant avian soundscapes. Powered by a bespoke ML model trained on an extensive archive of birdsong and corresponding climate data, the installation generates future sonic environments based on user-selected scenarios. The resulting soundscapes reflect the richness and complexity of Australia’s ecosystems, while also revealing how these voices may adapt—or fade—under the pressures of climate change. Ultimately, Synthetic Ornithology underscores the profound impact human interventions may have on the soundscapes of tomorrow, inviting reflection on our collective responsibility to preserve these fragile ecological realms.",nime2025_38.pdf,,,38.jpg,,,
52,music,Installation,,"installations-1, installations-2",,N/A*,In person,Traceless,Xuedan Gao; Xinchen Liu,"The Anthropocene, a time defined by human impact since the 1950s, has led to significant environmental changes, often tied to the Earth's declining health. Glacial ice, formed over centuries through the compression of snow into dense, airless layers, symbolizes the vast, slow forces of nature. However, this balance has been disrupted in the past two centuries. Human activities such as fossil fuel combustion, deforestation, urbanization, and industrialization have accelerated glacier melting, contributing to global warming and altering Earth's ecosystems. The contrast between glaciers' slow formation and rapid retreat shows the profound impact of human activities on natural processes.

Traceless is an interactive sound installation with visual projections that invites participants to use handheld controllers for audio and tactile interaction. Ice, a symbol of power in deep time and fragility in the Anthropocene, serves as both medium and collaborator in this work. Traceless includes the installation’s core structure, an interactive audio system, and visual projections. It captures the sounds of ice melting and dripping using contact microphones. The visual projections compare two timescales: the slow, natural progression of glacial formation and the rapid, human-accelerated retreat occurring today. We created animations of various forms of snowflakes combined with the rhythmic sound of dripping water to metaphorically represent the time spectrum of the various stages of glacier formation. To illustrate the impact of human activity on glacier melting, we utilized AI-driven videos generated through Stable Diffusion, along with the Greenland Surface Melt Extent dataset from the NSIDC (National Snow and Ice Data Center). The two visual effects were switched through tactile interactions, bringing different times into the same space.

The interaction emphasizes the harmony between human actions and natural processes. When participants hold the controller, the corresponding musical note will play. When participants speak to the installation, their voices blend with the natural sounds of melting ice, which forms an echo that embraces change as part of the natural system. Human language is not parsed semantically and becomes increasingly blurred in the echo. This is a call-and-response process, where the ice and the system actively respond to the participants in their own rhythm that is not influenced by the participants, forming a mutual dialogue. The sounds metaphorically embed the vibrational frequencies of carbon-based life into the ancient resonance systems of geological formations. The sounds across material dimensions constitute dialogues between geological time and the Anthropocene. 

Traceless allows participants to experience and reflect on the agency of nature within a restricted dialogic framework. The asymmetric interaction exposes the boundaries of human intervention and guides participants to realize, through attempted 'collaboration' with the installation, that symbiosis resides not in technological domination, but in what Donna Haraway calls 'becoming with', an ongoing process of co-creation rather than control. By immersing participants in the multisensory experience, Traceless encourages them to think about the active role of nonhuman entities and to imagine a de-anthropocentric future.",nime2025_52.pdf,,,52.jpg,,,
69,music,Installation,,"installations-1, installations-2",,N/A*,In person,Point Line Piano VR,Jaroslaw Kapuscinski; Marc Downie; Paul Kaiser,"Point Line Piano is a VR project that reimagines the composition, performance, and reception of piano music by fusing its modes of creating, playing, and listening. As you interact with it, your ears, eyes, and hands act in concert. You start by drawing lines freely in the space around you, sparking musical notes that are notched as points on the lines as you draw them. These notes quickly accumulate, forming distinct melodic phrases and rhythms, while the computer generates an intricate audiovisual dance all around you. The work enables a spatial and full-body experience of abstraction not found in any other medium. In a live concert setting it can also be used as an audiovisual instrument.",nime2025_69.pdf,,,69.jpg,,,
145,music,Installation,,"installations-1, installations-2",,N/A*,In person,Glass and Fans: Spatial Infra-Instrument Framework,Melanie Buntine; Anthony Lyons; Heather Gaunt; Eugene Ughetti,"This installation explores the entangled relationships between technology, creativity, accessibility, and participation through Glass and Fans, two interactive spatial sound installations developed using the Spatial Infra-Instrument Framework (SIF). 

Rooted in Percy Grainger’s vision to “blur the distinctions between performance, composition, and listening”[7], SIF transforms everyday materials—such as glass and fans—into versatile instruments, enabling participatory engagement for composers, performers, and the public, regardless of prior musical or technical experience.

As described by Hugill, Grainger “foresaw that bricolage, often using fairly cheap and readily available technologies, would become central to ... a ‘democratic’ approach to music-making” [7] in comparison to observations from Roser et al. that “emerging technologies are often expensive and, therefore, initially limited to society’s richest. A key part of technological progress is making... these innovations affordable for everyone”[9].
SIF embodies the principles of:
• Flexibility; to bend and mold to individual artistic practices by utilising high performing, open-source toolkits such as openFrameworks to interpret real-time spatial data to endless amounts of actions
• Adaptability; we didn’t want to limit ourselves to the body as the input (e.g. hand-tracking, skeleton-tracking) so we decided on depth tracking which allows for multiple performers and/or objects as input
• Affordability; we selected the Kinect v1(USD 10 in 2025[6]) over cameras such as Intel Realsense (USD 272-499 in 2025[8]) for cost-efficiency to allow for multi-camera installations to run concurrently. In addition, the cost affords a freedom for ""hardware hacking""[5] should the urge arise.
• Accessibility; to both composer, regardless of technical ability and performer/s, regardless of musical knowledge
SIF is an effort to support the multilayered creative and technical contexts involved with building new instruments by aligning with an infra-instrument tenet of the building with the “deployment of few sensors”[4]. However, the framework is not solely focused on the technology itself, but fostering artistic and educational opportunities and communities for creating New Interfaces for Musical Expression (NIMEs). Its dual performance modes — Machine Mode, in which the instruments autonomously perform preprogrammed compositions, and Human Mode, where audience interaction shapes the sonic output—reflect the evolving and reciprocal interactions between users, instruments, and environments.

Glass reimagines hand-blown glass percussion objects, drawing on Grainger’s experiments with “musical glasses”(Fig. 3, left). The sampling of a unique and historically important glass instrument collection and incorporation within the Spatial Instrument Framework enables new forms of engagement. For composers/performers or lay audience alike, movements trigger sonic explorations of the unique tonal and textural qualities of these fragile instruments, overcoming their inherent fragility through innovative sampling and interaction.

Fans repurposes computer fans into a matrix of sonic possibilities. Audience engagement with the fans generates and modulates electromagnetic frequencies, creating an immersive interplay of acoustic, electro-acoustic, and virtual sound layers.
Together, these installations highlight the entangled dynamics of interaction, materiality, and sound, embodying a creative dialogue that spans technology, heritage, and experimentation. By providing accessible frameworks for participatory engagement, SIF bridges the gap between professional and public music-making, fostering deeper connections between musicians, audiences, and the evolving possibilities of new technology.",nime2025_145.pdf,,,145.jpg,,,Lecture Theatre 2
158,music,Installation,,"installations-1, installations-2",,N/A*,In person,Bending Nature: An Architectural Sound Installation Exploring the Resonance of Architectural Texture and Natural Sound,Han Xu; Zehao Wang,"Bending Nature is an architectural sound installation situated in a confined, irregular space. By repurposing part of the raw speakers as microphones and surface transducers placed directly on the walls activate the architectural texture, the work merges natural sounds with feedback loops and creates a resonant dialogue between the building and its environment. Through a visually minimalist presentation, viewers are immersed in a dynamic, ever-changing soundscape that challenges spatial perception and offers a novel sensory experience of sound and structure.",nime2025_158.pdf,,,158.jpg,,,
159,music,Installation,,"installations-1, installations-2",,N/A*,In person,Belly of the Beast,Jacob Hedges; Daniel Garrett; Jaxon Sharp,"Belly of the Beast is an interactive music VR experience that allows users to dynamically manipulate a spatial musical composition in real time by moving sounds in 3D space, rearranging the structure of the composition, and playing virtual instruments along with the music. Leveraging the unique interactions of hand tracking and head tracking with the Meta Quest 3, This work harnesses XR technologies to reimagine the way we interact with music, allowing users to act as both producer, performer, and audience at once. Built using Unity and Wwise, and drawing inspiration from adaptive game music, the project empowers participants to shape the composition in real time through their movements and gestures. The composition presented is a 5-10 minute, semi-linear experience, where the user’s interactions progress the unfolding of the composition. It is a one headset per user experience, designed to be playable in a 4m x 4m square. The intended installation does not require extensive setup, as it operates with the Meta Quest 3 tethered to a Windows computer running the experience software.",nime2025_159.pdf,,,159.jpg,,,SoM Café Space
166,music,Installation,,"installations-1, installations-2",,N/A*,In person,AirPens: Musical Doodling,Ciaran Frame; Steph O'Hara; Sam Trolland; Alon Ilsar,"AirPens is an installation/activation that invites participants to make music while mark-making. NIME attendees are invited to reflect on this year’s conference by doodling, scribbling or sketching onto a whiteboard with one of four AirPens — a gestural DMI that utilises IMU sensors to convert movement into sound. Part of the larger AirSticks project which includes PCB design, 3D printing and fabrication developed at Monash University’s SensiLab, the AirPen takes the physical affordance and potential of a whiteboard marker, and extends the marker’s utility from simply converting movement with ‘2D mark-making,’ to ‘3D music-making.’ AirPens is designed as an ice-breaker experience, inviting attendees to share their thoughts on the state of NIME while improvising gestural music in small groups. While writing, participants may change the way they write to accommodate a different sonic output, or focus more on the ‘sonification’ of their natural writing style. But participants are not restricted to just writing with the AirPen — participants can explore the full scope of the AirPen as a gestural DMI away from the whiteboard, going off into free musical improvisations that may inspire discussions about the technology and project more generally. Each of the four AirPens available will have their own unique mapping that is in harmony with the other AirPens, inviting participants to freely go between writing ideas and improvising gestural music together.",nime2025_166.pdf,,,166.jpg,,,"Kambri Foyer, Registration Area"
168,music,Installation,,"installations-1, installations-2",,N/A*,In person,Breathing with the Forest,Toby Gifford,"As I travelled and camped down the East coast of Australia this summer, a standout feature of the experience was the sheer volume of cicada stridulations. The spatio-temporal pulsations of this sonic mass seemed musical in its phrasing, and felt to me like the sound of the forest breathing. In a literal sense our breath is entangled with the forest as we inhale oxygen that the forest has exhaled. This interactive sound installation is inspired by the notion of breathing with the forest, and aims to emulate that feeling through a breath controlled synthetic sound mass reminiscent of a forest full of cicadas.",nime2025_168.pdf,,,168.jpg,,,SoM Café Space
190,music,Installation,,"installations-1, installations-2",,N/A*,In person,Orbis,Yukihiro Sugawara; Kotaro Watanabe; Shinnosuke Hirose; Moe Miyake; Kenshiro Taira; Sakura Takada; Ryoho Kobayashi; Yuta Uozumi; Kei Fujiwara; Shinya Fujii,"When cells divide, they initiate cell division through ripple-like patterns called “Min waves”. In the field of artificial cell engineering, researchers have successfully generated these waves within artificially constructed cells. Although cell division itself has not yet been achieved, the Min waves observed in artificial cells exhibit diverse behaviors under various conditions. “Orbis” expresses the cycles and spatial movement of Min waves in artificial cells with sound and light, creating a space where the rhythm and energy flow of the artificial cells can be experienced intuitively through hearing and vision. We developed a system to detect the movements of Min waves generated in artificial cells through image analysis and utilized their unique behaviors as an oscillator. For image analysis, Blob Tracking TOP, an OpenCV-based detection model in TouchDesigner, is used to track the positional coordinates of Min waves in the observation footage. The Min wave coordinate data from TouchDesigner is sent to Max via OSC (Open Sound Control) and is reflected in the output of several speakers and light bulbs in a circular arrangement. “Orbis” is an interface that enables the unique behavior of this quasi-life form to be converted into sound and light. By expressing the ‘vitality’ that gradually emerges from matter through auditory and visual information, it encourages the audience to question “What is life?”",nime2025_190.pdf,,,190.jpg,,,SoM Lecture Theatre 1
199,music,Installation,,"installations-1, installations-2",,N/A*,In person,Fountains of Data: Evocation Zones,Scott Smallwood; Marilene Oliver; Daniel Evans,"FlowState is a virtual reality (VR) installation inspired by one of several dozen ancient Celtic baths in the Brittany region of France, built by Bretons in the 3-5th centuries. These baths were believed to be places of healing, often of very specific ailments, and were part of a larger culture of water as a healing agent. In our piece, the visitor initially encounters a field of particles, a point cloud outlining the bath structure in an empty black space (see fig. 1). As the visitor explores the area, moving arms in swim-like strokes causes interaction with the soundscape, including the addition of water sounds, and eventually leading to the particles resolving into a more realistic conception of the space, via lidar scans, 360-degree video, and sound recorded on the actual site of the fountain.",nime2025_199.pdf,,,199.jpg,,,
270,music,Installation,,"installations-1, installations-2",,N/A*,In person,Dinosaur Choir: Adult Corythosaurus,Courtney Brown; Cezary Gajewski,"Dinosaur vocal calls have been silent since they became extinct following the large asteroid impact event 66 million years ago. Our project, Dinosaur Choir, realizes musical instruments that bring these vocalizations back to life using CT (Computational Tomography) scans, 3D fabrication, and physically-based modeling synthesis. Musicians and gallery visitors give voice to these dinosaur instruments by blowing into a mouthpiece, exciting a computational voice box, and resonating the sound through the recreated dinosaur’s fossilized nasal cavities and skull. When the participant blows into the microphone, their breath becomes the dinosaur’s breath. However, the dinosaur does not have flesh, only bone. They are interacting with and seeing the process of millions of years of decay and change in the instrument. While science is one way of knowing dinosaurs, this work explores how a musical instrument can also generate knowledge. Dinosaur Choir also delves deeper into science, filling the unknowns with informed speculation and imagination.

Our work explores the Corythosaurus, a duck-billed dinosaur with a large, hollow crest housing complicated nasal passages that scientists hypothesize were used for vocal call resonation. Dinosaur Choir begins with this hypothesis but expands its exploration into the unknown vocal boxes, sensorimotor systems, and behaviors that allow vocalization to occur. The project represents a deep collaboration between music, computation, paleontology, and the imagination to explore the intersection of what we know and we may never discover. We have collaborated and consulted with paleontologists to produce this work as well as researching specimens ourselves in university and museum collections. We also explore the dinosaur skull as a wind instrument, iterating on the musical interaction to improve the intimacy and responsiveness of the experience. We focus on breath to drive air pressure into the computational model and we capture the mouth shape of the musician via optical motion capture to determine the stretch and muscle pressure of the vocal folds. This musical interface allows the dinosaur to come alive in the interaction between the musician/gallery visitor and the skull.",nime2025_270.pdf,,,270.jpg,,,SoM Café Space
217,workshop,,,workshops-0,,,,Workshop on Musically Embodied Machine Learning,Chris Kiefer; Andrea Martelloni,"This workshop invites participants to investigate Musically  Embedded Machine Learning (MEML), the use of machine learning to build musical instruments with tuneable models, which musicians can train using the instrument as the interface. It is an occasion to reflect on how we present machine learning models to end users, and  experiment with new musical ways to interact with creative machine learning.",nime2025_217.pdf,,,217.jpg,,,Skaidrite Darius N101
244,workshop,,,workshops-1,,,,Entangled Bowing: Integrating the MetaBow into Spatialized Composition and Real-Time DSP,Roberto Alonso Trillo; Davor Vincze; Peter AC Nelson,"This workshop explores the integration of the MetaBow (Alonso Trillo et al., 2024), a sensor-embedded violin bow, into compositional practice, sound spatialization, and real-time DSP processing. The MetaBow, developed to maintain the ergonomics of a traditional violin bow while providing high resolution motion data, opens new possibilities for mapping gestural input to spatial audio processing and digital synthesis techniques.

Participants will engage in hands-on experimentation with different mapping strategies, leveraging accelerometer, gyroscope, magnetometer, and sensor fusion data to drive spatial trajectories, control DSP effects, and shape real-time sonic transformations. 

The workshop will cover:

Introduction to the MetaBow: design, sensor technology, and integration.
Mapping Strategies: from direct parameter mapping to machine learning-based gesture classification.
Spatialization Techniques: using bowing data to drive multi speaker diffusion, binaural processing, and ambisonics.
Real-Time DSP Control: applying sensor data to modulate synthesis, spectral processing, and live electronics.
Collaborative Improvisation: participants will explore interactive performance scenarios, integrating bow gestures with sound diffusion in a networked environment.

This workshop is designed for musicians, composers, and digital instrument designers interested in expanding their performative and compositional language through motion tracking and spatial sound. Participants will leave with a set of tools and techniques for embedding bow performance data into dynamic, responsive musical systems.

No prior experience with MetaBow is required, though familiarity with Max/MSP, SuperCollider, or other real-time processing environments will be beneficial. A limited number of MetaBow units will be provided for hands-on exploration.
",nime2025_244.pdf,,,244.jpg,,,Hanna Neumann 1.25
261,workshop,,,workshops-2,,,,Housework Commons: Community-Engaged Workshop,Jocelyn Ho; Margaret Schedel; Susan Goodwin; Sofy Yuditskaya,"Housework Commons, a feminist activist project under the Women’s Labor initiative, transforms domestic tools into Embedded Acoustic Instruments (EAIs) using sensor technologies. It reimagines unpaid, undervalued domestic labor—traditionally private—as a shared act of activism, addressing global gender inequality in domestic work through public engagement with gendered objects.
Housework Commons includes two custom instruments:
1.	Embedded Iron v.3, based on an early-20th-century ironing board and iron, uses machine learning and sensors to alter pitch based on the iron’s position and sound quality (timbre) depending on fabric color and texture. The board acts as a resonator with a transducer and speaker.
2.	Rheostat Rotary Rack, inspired by a rotary dryer, features rheostats, a rotary encoder, and an 8-speaker base. Hanging clothing triggers pitches based on weight, while rotating the rack by hand or wind adds select frequencies.

The workshop integrates community-engaged participant action research approaches of Story Circle Method and Photovoice Method with EAI interactive engagement, where participants engage in a co-led, interdisciplinary  workshop to dialogue about issues of gender inequality in the NIME community and write down their experiences on fabric banners. These fabric banners, together with fabric banners from a past workshop with a local mothers’ will be featured in interactive installation that sonifies housework gestures. These fabric banners that encapsulate today’s experiences of gender inequality create a “living archive” installation, a dynamic site where installation and performance unfolds.
",nime2025_261.pdf,,,261.jpg,,,Hanna Neumann 1.25
330,workshop,,,workshops-1,,,,The AirSticks Early Adopter Hackathon: Community Building Around ADMIs,Ciaran Frame; Steph O'Hara; Sam Trolland; Alon Ilsar,"The AirSticks project is now marking its 21st anniversary; from a wearable gestural hat, designed specifically for a drummer’s practice, to exploring the use of mercury tilt sensors, exoskeletons, cameras, gaming controllers and IMUs in the creation of an accessible digital musical instrument used in hundreds of workshops and performances, including kids shows, audio-visual disability-led performances and percussion concerts. The AirSticks project now grounds itself in a clear purpose: to democratise music making. We invite NIME attendees to join us in this cause through a collaborative workshop that builds on this rich history and looks to the next 20 years of AirSticks and Accessible Digital Musical Instruments (ADMIs) more generally. With this rich history of diverse inclusive music making, the AirSticks team invites attendees to our Early Adopter Hackathon. The 3-hour workshop will begin with a 30-minute introduction to the AirSticks technology, followed by a 2-hour hackathon and a 30-minute debrief. Several AirSticks will be placed around the room with an open data stream available for all participants to use. MIDI and OSC messages will be shared and can be utilised in whichever way participants wish to use them. ",nime2025_330.pdf,,,330.jpg,,,Hanna Neumann 1.37
334,workshop,,,workshops-2,,,,"Global Entanglements, Music and the Commodification of Cultural Labour in the Age of AI",Tom Willma; Oliver Bown,"Motivated by global discussions of socio-technical change and recent Australian legislative lobbying, this short-form, 3-hour workshop targets the commodification of cultural labour and current entanglements between social, political, corporate and technological actors in the music industry. The objective of this workshop is to hold a critically minded discussion between guest panellists from the Australian music sector and NIME colleagues, grappling with these sociotechnical imperatives both generally, across the industry, and particularly, within the context of live performance. Key takeaways of this workshop include:

• An empirical overview that survey’s sociotechnical change and AI use across global music industries
• A critical discussion that scopes key political-economic concerns in the music sector
• Proposed frames for NIME research community to engage with industry and develop key strategies for ethical AI adoption
• Directions for future discourses, policy considerations and further dialogues of sociotechnical transformation in the music industry

Discussions between panellists and attendees will be guided by three critical questions:
1) What political-economic changes have been taking place in global music cultures, including but not limited to those involving AI and live virtualisation technologies?
2) How does the NIME research community interface with music cultures beyond academia in an age of AI, particularly in the development of live music technologies?
3) What blind sports are being neglected by the current trajectory of political and industrial discourses? How is our work being affected, what voices are being heard above others and what could/should be done?

Please note that the content of this workshop will be recorded and may be developed and referenced in future research and publications by the organisers, as may a record of workshop minutes be published.",nime2025_334.pdf,,,334.jpg,,,Hanna Neumann 1.37
